15:19:50 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-59 OFI1s=-0,937 TradeRate=31,0
15:19:50 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-59 OFI1s=-0,937 TradeRate=31,0
15:19:50 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-59 OFI1s=-0,937 TradeRate=31,0
15:19:50 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-59 OFI1s=-0,937 TradeRate=31,0
15:19:51 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-47 OFI1s=-1,000 TradeRate=20,0
15:19:51 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-47 OFI1s=-1,000 TradeRate=20,0
15:19:51 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-47 OFI1s=-1,000 TradeRate=20,0
15:19:51 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-4 OFI1s=-1,000 TradeRate=8,0
15:19:51 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-4 OFI1s=-1,000 TradeRate=8,0
15:19:51 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-4 OFI1s=-1,000 TradeRate=8,0
15:19:52 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-26 OFI1s=-1,000 TradeRate=9,0
15:19:52 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-26 OFI1s=-1,000 TradeRate=9,0
15:19:52 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-26 OFI1s=-1,000 TradeRate=9,0
15:19:52 Price=180050 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-7 OFI1s=-1,000 TradeRate=5,0
15:19:53 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=12 OFI1s=0,122 TradeRate=33,0
15:19:53 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=12 OFI1s=0,122 TradeRate=33,0
15:19:53 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=12 OFI1s=0,122 TradeRate=33,0
15:19:53 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=1 OFI1s=0,009 TradeRate=37,0
15:19:54 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-7 OFI1s=-0,031 TradeRate=62,0
15:19:54 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-7 OFI1s=-0,031 TradeRate=62,0
15:19:54 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-7 OFI1s=-0,031 TradeRate=62,0
15:19:54 Price=180065 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-19 OFI1s=-0,147 TradeRate=40,0
15:19:55 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-105 OFI1s=-0,358 TradeRate=82,0
15:19:55 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-105 OFI1s=-0,358 TradeRate=82,0
15:19:55 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-105 OFI1s=-0,358 TradeRate=82,0
15:19:55 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-105 OFI1s=-0,358 TradeRate=82,0
15:19:56 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-134 OFI1s=-0,971 TradeRate=44,0
15:19:56 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-27 OFI1s=-1,000 TradeRate=15,0
15:19:56 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-27 OFI1s=-1,000 TradeRate=15,0
15:19:56 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-27 OFI1s=-1,000 TradeRate=14,0
15:19:57 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-16 OFI1s=-1,000 TradeRate=19,0
15:19:57 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-16 OFI1s=-1,000 TradeRate=18,0
15:19:57 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-16 OFI1s=-1,000 TradeRate=18,0
15:19:57 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-16 OFI1s=-1,000 TradeRate=18,0
15:19:58 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=0 OFI1s=0,000 TradeRate=8,0
15:19:58 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=0 OFI1s=0,000 TradeRate=8,0
